target_id	name	uniprot	description	cmpd_id_in_src	cmpd_pubchem_cid	pubmed_ids
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL538226	45264158	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL538226	45264158	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL83692	44462032	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL181480	3010932	27287367
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL212202	23646160	16730984
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL162730	44377302	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL164985	9828470	12617892
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL12425	44268360	10328293
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL18873	44272421	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL299792	22869684	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332256	10837980	10479289
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL166602	9844807	12617893
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17024	11811831	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL179938	23646462	15664864
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL283011	10995111	12672230
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL417546	10656953	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL553531	45261201	12270173
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3632869	122194797	26200936
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL380220	11699903	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL163213	44376028	12639567
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL176348	11410953	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL96231	10885612	12061878
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL493117	25031541	19250826
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3608988	122187244	26270568
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53521	10827539	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51997	10824479	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332121	10768801	10479289
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2337674	71652207	23376251
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2396783	71734677	23718540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL379957	11577968	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334305	10093390	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17365	11730408	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1952402	57403382	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL170338	44382389	10206557
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL322178	44337862	12372529
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL197504	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50933	22556983	11459634
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL299076	10847696	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287910	44287797	9873397
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL558002	45263356	16290930
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424593	11730381	11960487
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2371465	73345564	14761180
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287401	10060627	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3142739	90663126	9544200
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2152433	71449446	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL283570	44273818	10340604
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2396783	71734677	23718540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17636	10938705	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332189	NULL	9733480
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL177607	10408877	9301672
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL107598	44337989	8426361
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL379397	23646165	16730984
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL558594	45264664	10698445
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL542661	11740542	10698445
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL541902	45265837	16290930
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312904	44462348	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL24433	NULL	11965377
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL228984	44426238	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL321130	25011732	14505652
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL321130	25011732	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL379036	23646295	16434195
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL404515	128861	24610996
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL386463	16046153	16870435
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL39375	44287043	10915051
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL298638	22953322	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL336321	44352112	12954052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL499200	44569844	19036586
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL569029	45486757	19674897
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL24982	12017719	10340621
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17139	44271491	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1952399	57394677	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1952406	57399880	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50449	10793224	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL215927	10653967	9341916
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51103	10775754	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2093100	70697537	9154975
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL420589	44462146	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL256394	44453661	10498196
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL121322	44346077	9934479
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332907	44345968	9934479
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53755	4670471	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51347	40562294	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL316334	11068806	11495587
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL164910	44377646	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL87502	44320838	10498211
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL172647	49796869	10230610
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL422470	44359805	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL173020	448065	10853669
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL607013	46878206	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373400	73354849	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL177225	44386358	10853669
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091521	72792543	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL265087	23646161	16730984
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334304	10453763	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50889	4348756	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL435393	10500432	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL422688	10814968	11170646
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207966	44411439	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2152432	71453060	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2315240	71719793	23294255
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL435799	10784421	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL54299	4454738	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL299652	10840570	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50522	3487462	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL25105	65130	11311057
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3423007	118736082	25912673
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334310	10095024	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334308	10478661	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL246097	44441049	17428662
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334312	69654811	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL523575	44587231	18674905
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17311	11004671	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL461210	25107572	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL21090	15515691	10340604
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL266551	44264650	10230630
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL201856	9543485	16480269
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL54261	10611280	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334325	71567884	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL52109	5073138	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50144	4424591	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3666826	90145679	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL349917	44377275	10201839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51497	23228429	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53243	10656555	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50537	4194830	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL54241	4231552	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122497	44348233	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317167	44326854	11133089
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373302	73348759	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334324	11754502	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL17455	10874054	12646027
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL283901	44275361	11965378
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL96218	21967345	10509929
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL347307	10505288	11170646
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL433144	44462103	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL542435	45261246	12270173
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312151	44462086	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL209794	11699913	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53812	10544014	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL171390	NULL	10230612
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL175333	44385260	10853668
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL211939	11577055	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL39587	10368538	15006404
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL93854	NULL	10479289
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL93854	NULL	10509929
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL170400	44383425	10206557
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL37894	18669708	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL301082	3615188	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL300188	10682615	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL124114	44347920	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342632	11071386	12238922
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL606955	46878198	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL40239	44287854	10636232
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL209841	11577970	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334323	10480245	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL312887	44318465	10498196
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL24460	44275249	11965378
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3741895	127037729	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1949836	57393324	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL54307	4684132	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL18767	10054209	9873692
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320269	44336651	9873692
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL179213	10141594	15771420
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431666	10648454	10479289
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL152859	10745299	11170646
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3659625	25143687	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL327986	10928435	12061878
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL343953	44358401	11738569
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL335484	10973648	12954058
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51173	445157	11960487
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL422321	10738922	10639283
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL336661	10481978	11087565
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL341920	10840852	11087565
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342632	11071386	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL164661	44376988	9871532
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1202120	49859964	1527787
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL199696	44406420	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL381205	44406524	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL25835	44459488	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53801	87925	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19071	44272522	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL125297	44348104	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL54196	10539116	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75348	21250354	12824020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL414832	44383542	10206557
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL81590	44318037	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL238707	9827867	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL350117	NULL	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200674	44406525	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL34527	44283616	9873373
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL331690	NULL	9733480
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3400183	57804023	25881820
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL282260	44275330	11965378
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120438	NULL	9733480
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL244046	18376642	17227710
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL82925	NULL	12036356
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL76068	10256448	12824021
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL460355	25107635	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL52161	23228428	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL441880	16732128	17536795
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL461297	10345230	18550370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL536967	45263335	16290930
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL556953	45263358	16290930
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL166966	44379833	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL316376	44320492	10498211
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL212310	11699600	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL52915	4077864	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL422803	10789503	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL499274	44569891	19036586
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3659626	25143832	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL349290	44376084	12639567
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51261	10679763	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3666824	89843696	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL28103	12017727	10340621
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2216917	71457928	23124213
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3594313	57842812	26151189
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1198148	25113128	26270568
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL299607	10541776	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL263784	10051582	10853668
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL397895	44426240	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL264106	23636240	17914785
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48608	447508	11495587
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL440733	10552446	11170646
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL289790	9999606	9873400
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL597202	45140571	20148533
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL599035	45142236	20148533
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL309541	NULL	9733480
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL309541	NULL	12036356
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL314576	44320861	10498211
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342672	5287991	21381769
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL301750	10593216	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53694	313891	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3808596	44237081	27096037
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL63033	10022303	9622548
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50574	10683513	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373343	73351855	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3741628	127040122	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL204654	44408066	16289811
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL110440	9804727	12951087
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL110440	9804727	15149685
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200110	44406408	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334299	10458597	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL397123	44441087	17428662
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL297032	22864887	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431538	NULL	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL455257	11274304	15332844
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL228983	16004672	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL544558	45261220	12270173
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL83549	44462136	10498196
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL79245	10349473	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL404654	15516770	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL404654	15516770	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL211659	11664107	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50253	3642227	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL123757	22946303	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250649	44443561	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL104505	10278414	15149645
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL174702	44385967	10853668
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL209586	44413355	16821772
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL174735	10028252	10853668
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL397921	44426219	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL316383	44461995	10498196
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL37035	44283999	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL351306	44377317	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL298869	10753747	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL336523	44352249	12954052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431429	44331172	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL355378	44377280	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373346	73353326	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334309	11753847	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL111468	44339399	15149685
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL109546	10289409	15149685
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19241	10114268	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL369165	44385301	10853669
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2409575	71818964	23844670
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL20568	15515689	10340604
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL390690	18376832	17227710
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL242327	18376973	17227710
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317428	44330953	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL387856	16732562	17536795
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL25118	44275030	12672230
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL84536	44318156	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL139656	44359755	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL141106	44360123	8917639
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL408553	44318098	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122687	44348003	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL430592	10779010	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75084	11092493	12954058
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3608989	58834156	26270568
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3142679	90663109	9544200
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL468894	44569889	19036586
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL110433	44338177	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL47481	44292003	9873418
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL459318	25107634	18729445
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL299839	10801551	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL334170	44347930	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL440114	10589842	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL606950	46878193	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373345	73351857	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373348	73353327	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3786896	44548240	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334317	10339033	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL497307	44587209	18674905
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1949839	57400230	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL209376	23646157	16730984
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL360751	23646581	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53304	5874557	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL353492	49796861	10230610
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL601043	45140764	20148533
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL603263	45142008	20148533
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL382296	10409569	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL115236	44342561	9873743
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL83001	44462147	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL103102	205051	10956211
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL216318	44350809	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL52641	10636757	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL43017	44287028	15006404
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75084	11092493	12824026
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL131190	11762589	12954058
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL356862	10811747	10639283
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL468895	44569890	19036586
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL196455	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL110415	11648797	15149685
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL164664	9851859	10201839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL164664	9851859	10201839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51044	4156287	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122285	44347734	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120842	10841016	9733491
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL52802	5074355	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200593	44406529	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19527	44272674	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL167550	9823195	12617893
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL331213	NULL	9733480
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL40071	44286426	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL84127	44318305	10498196
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL227360	16732402	17536795
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL235265	23636371	17914785
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3423206	118736274	25912673
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL142699	11004280	12570369
